p_val	avg_log2FC	pct.1	pct.2	p_val_adj
IRAK4	0.526606019502055	-0.0190587250211127	0.167	0.182	1
GSTA1	0.527158166439193	0.37015455354545	0.767	0.789	1
GLI4	0.527590185219977	0.0265912210573517	0.197	0.182	1
TMEM115	0.527792369104542	0.0312751721847029	0.185	0.171	1
YTHDF3-AS1	0.527944762776997	0.0195021107390045	0.103	0.091	1
NEPRO	0.528638386768383	0.000605603923171771	0.191	0.211	1
CCDC12	0.528762208190195	0.0561325737849844	0.401	0.396	1
ZNF562	0.528786243613958	-0.0217295231068402	0.139	0.153	1
PLGRKT	0.530525004153329	0.000187010829335699	0.318	0.345	1
C15orf41	0.530649232361741	-0.00975688144076423	0.09	0.102	1
AIDA	0.531036120243788	-0.0246470064891346	0.252	0.269	1
REX1BD	0.532431311780034	-0.0269112214893239	0.62	0.655	1
NELFA	0.53256063503006	0.0255468295117114	0.152	0.138	1
LRRFIP2	0.532575516622136	0.0541462055494108	0.271	0.262	1
WDR83	0.534220392570784	-0.0176790749511525	0.115	0.127	1
NTAN1	0.534427420076249	-0.017191706314907	0.199	0.215	1
CTDSPL	0.53451979719141	0.0802475670139535	0.446	0.447	1
NDUFV2	0.535295429380501	0.0283678373893435	0.931	0.902	1
RPN2	0.535470599664647	-0.0439963205944311	0.819	0.833	1
MED6	0.535624784304494	0.0292719150664729	0.34	0.32	1
ZNF254	0.535688050097583	-0.0183193865171238	0.098	0.109	1
SPPL3	0.536339697388256	-0.0278734920910471	0.257	0.273	1
RPL35	0.536598707480175	0.00542734796094724	1	1	1
SIPA1L3	0.538132285371214	-0.0306637373409387	0.152	0.167	1
LTA4H	0.538941637668582	-0.0356120461226003	0.431	0.444	1
EDF1	0.539509013778782	-0.00738527102945996	0.998	1	1
STMP1	0.5397840221727	0.0534133347551922	0.571	0.575	1
MFSD8	0.539895868326703	0.0213025793713603	0.129	0.116	1
RAB11B	0.540703241749548	-0.0388344396531989	0.47	0.484	1
LCOR	0.540789034550473	0.0328618866502903	0.405	0.389	1
MID1	0.54145369447072	-0.010398050750855	0.111	0.124	1
VRK1	0.541559727241758	0.0197942358965767	0.132	0.12	1
TCTEX1D2	0.542192603022542	0.0469897480600965	0.24	0.229	1
SASH1	0.544325358771753	-0.00694898526839832	0.097	0.109	1
PELI1	0.545114330833044	0.0228635668774188	0.194	0.178	1
PPP2R5C	0.545838014007916	-0.0116593632929421	0.467	0.484	1
PPP1R10	0.546477588149766	0.0330032095715858	0.339	0.324	1
TIMP2	0.547339140679774	0.0647622290597554	0.405	0.4	1
TROVE2	0.547718410644842	0.0378903147914915	0.275	0.262	1
SMIM5	0.548040885187983	0.0450485512321787	0.164	0.153	1
C9orf3	0.54842218629451	0.0405279797061986	0.339	0.375	1
TMEM68	0.548438590073472	0.0243076272478685	0.238	0.222	1
IDH3G	0.5487360687266	0.0512565758828807	0.531	0.531	1
FAM135A	0.549206869471798	0.0225100151645463	0.139	0.127	1
SERTAD2	0.549382602563343	-0.0282465078346303	0.224	0.24	1
LRRC42	0.550078185536374	0.0476736807514476	0.267	0.258	1
STN1	0.550485258959188	-0.0177641864196776	0.374	0.396	1
MOSMO	0.550761371702963	0.0319954393194284	0.188	0.175	1
UAP1	0.551834752335805	0.0497578810982596	0.436	0.429	1
VOPP1	0.552424896046533	-0.00394245475538108	0.262	0.284	1
SLC11A2	0.552603404549528	-0.0127620959818855	0.2	0.218	1
CRIM1	0.553034524577831	0.0367968877352917	0.253	0.24	1
MBD5	0.553100544203627	0.0169194862365095	0.189	0.175	1
CUL5	0.553744816687865	0.0515397802596053	0.382	0.375	1
EAF1	0.553779004923129	0.0237660662649053	0.124	0.113	1
SETX	0.55435990430536	-0.0524166714307866	0.296	0.305	1
SEC24A	0.554392268552416	-0.015851858528269	0.239	0.255	1
WDFY3	0.554666644291629	0.00915646761721781	0.11	0.098	1
EPB41L5	0.555190574877738	-0.0163030480530088	0.102	0.113	1
DHRS1	0.556250598467432	-0.0145227892154272	0.237	0.255	1
METAP2	0.557452558238066	-0.00213007099579832	0.509	0.549	1
ZMAT5	0.558112576480907	-0.00679637613032891	0.215	0.233	1
RPA2	0.55864435469893	0.0331731883689417	0.238	0.225	1
MIR22HG	0.559809908132883	0.0112097227270357	0.283	0.265	1
SERPINA4	0.560817624870185	-0.0171510142265204	0.116	0.127	1
VPS4A	0.561896618364017	-0.0143025052067709	0.282	0.302	1
SPINT1-AS1	0.562473820902518	0.0535223778783984	0.457	0.462	1
PLEKHB2	0.562542624056066	-0.0273730873047608	0.409	0.429	1
HRAS	0.562767227586266	0.00774601539912401	0.382	0.411	1
CENPW	0.562914381115577	-0.00527271384873335	0.161	0.145	1
AC058791.1	0.564031430128762	-0.0166049295948367	0.106	0.116	1
RIOX2	0.564351268893054	-0.0253631618976796	0.191	0.204	1
TEAD3	0.566276740395278	-0.0048980408702016	0.132	0.145	1
FUNDC1	0.566374969165632	-0.0113968376433731	0.28	0.298	1
PRCC	0.567320312880387	-0.0148642959138829	0.243	0.262	1
NFU1	0.567385265453316	0.0135095669805965	0.309	0.338	1
SH3D19	0.567935578947662	0.0297039166086435	0.195	0.182	1
NT5C2	0.56797455124725	-0.0259033405348945	0.291	0.305	1
HAUS2	0.568078299129075	-0.0152709569384571	0.123	0.135	1
PAFAH1B2	0.568200787708342	0.038054024867229	0.393	0.382	1
NOTCH2	0.569293209355066	0.0215207249481514	0.162	0.149	1
TRAPPC2L	0.569346278806598	0.00783530462615611	0.566	0.607	1
ERCC4	0.569694844391258	0.0203012866494904	0.12	0.109	1
DPY19L4	0.569943540343042	0.0239350464234614	0.146	0.135	1
HERC4	0.570154730772418	0.0124546203029628	0.257	0.24	1
ZDHHC4	0.571563622811942	-0.0219736545975469	0.329	0.345	1
SPTY2D1	0.571827461693853	0.0291720152478966	0.309	0.295	1
FBXO28	0.571832685546138	-0.00723846491200025	0.198	0.215	1
TSPAN3	0.572378704904249	-0.0122509474558217	0.95	0.949	1
AC097376.2	0.572783730315652	-0.0159536657778562	0.099	0.109	1
SLC17A5	0.572904587619376	0.0310910012345181	0.261	0.247	1
HNRNPA1P48	0.573690856385326	-0.00664495671793042	0.247	0.265	1
C6orf120	0.573771915088829	-0.00848770719113207	0.105	0.116	1
KLK11	0.574055940713487	0.0418459182591528	0.316	0.302	1
FAM96A	0.574118891724628	0.0520381907756248	0.494	0.502	1
UBE2H	0.575084304593213	0.0339589532573435	0.524	0.505	1
MTHFD2L	0.575203864843259	-0.00929676501495735	0.251	0.269	1
CLIC3	0.575433077858891	0.0300382386548195	0.389	0.367	1
MED10	0.575813857543308	0.0382831877683366	0.576	0.564	1
FUBP1	0.578743681281336	0.0326516094889827	0.294	0.28	1
ASAP1	0.578896141604745	0.0157877664886152	0.113	0.102	1
BAG4	0.57924935068496	-0.022017268760102	0.11	0.12	1
OCEL1	0.579737410534188	0.0677686277322621	0.462	0.473	1
FRMD8	0.579915618878532	0.0382147221780821	0.192	0.182	1
TLDC1	0.579935158387254	-0.00717898212144014	0.132	0.145	1
COPS3	0.580452329488087	0.033526466048634	0.327	0.316	1
LARP7	0.581647401170675	0.000649033485198847	0.351	0.378	1
LINC01504	0.58211311622183	0.0246227996678405	0.119	0.109	1
GTF2H1	0.582811920500848	-0.0182063221107369	0.223	0.236	1
BCL7B	0.583130335556992	0.0292793843071515	0.305	0.291	1
MRPL36	0.583273483841854	-0.0213236076824529	0.563	0.575	1
PSD3	0.583911595299078	0.00962289559561152	0.224	0.244	1
PRKD3	0.586158525846322	-0.0173018722764798	0.138	0.149	1
LYRM1	0.586403789718822	-0.00558819186200255	0.26	0.28	1
PSEN1	0.586864899853086	-0.0174315119441674	0.239	0.255	1
MAD2L1BP	0.588024146911882	-0.0149113361046739	0.183	0.196	1
INTS10	0.590135823454129	-0.0186064043318352	0.246	0.262	1
ZSWIM7	0.590543944098262	0.039161623929384	0.293	0.284	1
MAP7D1	0.591557163782255	-0.0180507407287415	0.159	0.171	1
RFC4	0.593231861855958	-0.0109099083637164	0.126	0.138	1
TIMM8A	0.59328937798283	-0.0106325139157308	0.13	0.142	1
OXSR1	0.594000622231243	-0.00625744279802298	0.171	0.185	1
ZNF414	0.594283346900992	0.0509567413646534	0.257	0.251	1
USP1	0.595010258900833	0.00307702258995246	0.245	0.229	1
MCFD2	0.595960645886722	-0.000623100139417021	0.389	0.415	1
PPP1CC	0.59640257900855	0.0451239907494566	0.606	0.611	1
PRMT1	0.597159201890977	-0.0250112241853029	0.619	0.651	1
PGD	0.59750120770688	0.0549013093365213	0.497	0.505	1
PUSL1	0.597540393835152	0.0198998748484238	0.217	0.204	1
CKS1B	0.597730796585833	0.109300889975163	0.499	0.516	1
VSIG2	0.597848013125903	0.112934888395941	0.885	0.945	1
DTWD2	0.598307343972789	-0.00500335147012962	0.092	0.102	1
PHKG1	0.598758845411608	0.0281881225276283	0.111	0.102	1
HNF4A	0.599035644009948	0.0459734077286033	0.234	0.225	1
GBP3	0.600087956389445	0.0317241012658176	0.393	0.382	1
NPAT	0.600554265415347	0.0266562349876078	0.141	0.131	1
MFSD1	0.600914813813168	0.010900439494483	0.258	0.244	1
PRRG2	0.601284320658727	-0.0236526015622355	0.242	0.255	1
C12orf65	0.603113092871011	-0.00191158486302623	0.202	0.218	1
ZMYM5	0.60324320709914	0.0284522842735968	0.204	0.193	1
DBI	0.603297424854552	-0.030824869305242	0.979	0.953	1
IER3	0.603630163531088	-0.0485604738209291	0.701	0.676	1
PRR15L	0.603798310146377	0.0882575403942302	0.443	0.455	1
PDCD2	0.603813675430724	0.0346924583089201	0.481	0.473	1
LIAS	0.604556880529589	0.000735707033437977	0.15	0.164	1
CENPV	0.604605646971454	-0.00283126646482734	0.572	0.593	1
UNC5B	0.604992481268776	-0.0107095201363106	0.11	0.12	1
TMPRSS2	0.605367489266418	0.028699952198078	0.513	0.487	1
ATP6V1A	0.605381148486882	0.0412335894302918	0.327	0.32	1
ST6GALNAC4	0.605450449575317	0.030067918547039	0.167	0.156	1
RIT1	0.605471818627373	-0.0185270910684965	0.198	0.211	1
ACKR4	0.605932204383886	0.0298007775332416	0.122	0.113	1
MARVELD3	0.606030981957706	0.0316288617937747	0.2	0.189	1
SLC6A6	0.606413128887813	-0.00730770553900506	0.175	0.189	1
LZIC	0.606468157462129	0.0390843316716777	0.278	0.269	1
KDELR3	0.608052857280049	0.0163855596516537	0.524	0.502	1
TUBB	0.608176257085685	0.0447965244064037	0.518	0.531	1
TRIOBP	0.60897682458582	-0.0157163577708193	0.614	0.629	1
TOM1L1	0.609252212332325	0.0469710688058927	0.399	0.393	1
COQ5	0.609455712556671	0.0357501743626446	0.224	0.215	1
GPN1	0.609811000961884	0.0320558180526032	0.177	0.167	1
HYAL2	0.609915586644063	0.0403198220578191	0.205	0.196	1
CREM	0.609931806878252	0.0201877047890473	0.16	0.149	1
DPAGT1	0.610049499271943	0.0398347092034739	0.248	0.24	1
HEBP2	0.612515135333178	0.0232647601678384	0.881	0.876	1
CLCN3	0.613021080977889	-0.000889396650163798	0.214	0.229	1
TP53INP2	0.61305653627251	0.0291621268599151	0.152	0.142	1
RRP8	0.613534042753832	0.0286754303304028	0.181	0.171	1
PTDSS2	0.614376505836875	-0.0155597558666338	0.187	0.2	1
RIOK1	0.614574997005465	-0.0190761158201935	0.191	0.204	1
SNUPN	0.61487681110101	-0.0070803483498354	0.231	0.247	1
ARFGAP3	0.61502700980115	0.0538926135746088	0.483	0.484	1
PRKAB1	0.615277778562727	-0.00991494847934554	0.215	0.229	1
STUB1	0.615603756236612	-0.00355733269277358	0.707	0.749	1
HYI	0.616851457798236	-0.045360133595181	0.212	0.222	1
ARL14	0.617152331887591	0.0271266432349165	0.231	0.251	1
UPK1B	0.617745802681503	-0.053627642589242	0.309	0.327	1
FAM207A	0.617773099003326	-0.0100118633328071	0.405	0.425	1
DCP2	0.618354438134519	-0.00190311992007486	0.189	0.204	1
EFNA4	0.618934716585414	0.0234767365432679	0.152	0.142	1
GLUD1	0.619078482529121	0.0548355642910752	0.517	0.535	1
DPM3	0.619480508213734	0.0471429296517141	0.648	0.633	1
NDUFB2	0.619486010047638	0.0382967217096306	0.859	0.895	1
PBLD	0.619543535859846	-0.041153571695806	0.148	0.156	1
GULP1	0.619603141962154	0.0497107639283792	0.32	0.316	1
ALS2CL	0.620950822204927	-0.0241041041671386	0.149	0.16	1
BABAM2	0.621410617029315	0.0346778412638398	0.261	0.251	1
ZNF770	0.62210953795414	0.0074790770419827	0.222	0.24	1
ZNF292	0.62325550938679	-0.170574614091515	0.572	0.553	1
RNF145	0.624038610592329	-0.0189594369738834	0.351	0.371	1
C14orf119	0.624583693027308	0.00778492093391103	0.494	0.535	1
DIS3	0.624652008494531	-0.016966476709539	0.286	0.298	1
ARFGEF3	0.625131709937656	0.0129761548918828	0.407	0.436	1
MINPP1	0.626021928157639	0.025877015576979	0.196	0.185	1
KRAS	0.626364445072634	0.0109595150538208	0.477	0.509	1
TCF7L2	0.626494336920285	0.0140521101092025	0.462	0.451	1
DUSP8	0.62832736582742	0.0165549621891177	0.229	0.247	1
ANKRA2	0.628595938317828	0.0210856745017871	0.211	0.2	1
LTV1	0.629254177551297	-0.00931535273314393	0.205	0.218	1
THAP7	0.629357189245581	0.0351784615840452	0.287	0.276	1
SP110	0.631986019164049	0.0443269813524897	0.186	0.178	1
EEF1B2	0.632176581255381	-0.0517627871510822	0.999	1	1
GPCPD1	0.632595237789302	0.0279784328990475	0.136	0.127	1
RPS8	0.632971468509981	-0.0467667642743255	1	1	1
PLS1	0.633131568553012	0.0204345360685299	0.57	0.564	1
BMI1	0.633299444215176	0.0253936760104607	0.121	0.113	1
FOXA1	0.634727411210841	0.00154107694895206	0.283	0.302	1
GTF2H3	0.63534034602776	0.0222250228213371	0.261	0.247	1
NIFK	0.635843134113733	-0.011572301003664	0.49	0.509	1
CHMP1B	0.637466625813467	0.0304534330706737	0.428	0.418	1
CDC73	0.637525210962077	-0.0106580192245538	0.259	0.273	1
RBM4B	0.637843306958982	0.026749122614971	0.14	0.131	1
ZDHHC1	0.638778995917329	-0.00658088667239098	0.093	0.102	1
AC025154.2	0.639580779209681	0.0175720462650659	0.202	0.189	1
MRPL45	0.639769334253853	-0.0203227018925945	0.27	0.28	1
TNS4	0.640761162607293	-0.0114716177414013	0.138	0.149	1
GRSF1	0.641301883856262	0.0267442190999034	0.331	0.316	1
EIF5A2	0.642124345785992	0.023808082040238	0.106	0.098	1
PEAK1	0.643724437898833	-0.00973342635370214	0.093	0.102	1
ALDH5A1	0.644679684305838	-0.00497997303305811	0.1	0.109	1
CLTA	0.645014879066725	-0.0449844647729396	0.899	0.884	1
C15orf65	0.64521557056539	0.0318908356803709	0.191	0.182	1
TCF4	0.645469510664887	0.0187154469326376	0.164	0.153	1
VAT1	0.645750382686297	0.0235891791637131	0.249	0.236	1
JMY	0.646732733324987	-0.0202766077793507	0.137	0.145	1
SLC35B3	0.646755088046973	-0.0149409717950038	0.207	0.218	1
FUCA1	0.647896251694677	0.0126630813529012	0.433	0.465	1
GIPC2	0.648362299107687	0.0272238107743293	0.106	0.098	1
TXN2	0.649159613243111	0.0364870444661713	0.73	0.731	1
ASH2L	0.65054396040423	-0.0037921943695797	0.107	0.116	1
PARP9	0.650640864258314	0.00566884111440813	0.291	0.313	1
ZCRB1	0.651786750328543	0.0100639355079321	0.548	0.582	1
IMPAD1	0.651865901673438	-0.00454045432250105	0.297	0.313	1
OXLD1	0.65206915554409	-0.0261891712975402	0.396	0.411	1
SERTAD4-AS1	0.652625753385935	0.0124636273799193	0.175	0.189	1
METTL2A	0.652992703884999	-0.00819741773656982	0.159	0.171	1
EPS8L1	0.653076268514094	0.0494678109893185	0.472	0.465	1
ZNF140	0.653401826145452	-0.0183193865171238	0.098	0.105	1
PORCN	0.654532337867334	-0.00890012265541704	0.1	0.109	1
FZD3	0.656124235286066	-0.0123805468849284	0.104	0.113	1
ENTPD5	0.65651802835222	0.0307434074530156	0.287	0.276	1
MOCS3	0.656994062299093	-0.00381153393775782	0.093	0.102	1
FGFR1OP2	0.657107895454046	-0.0112797827513055	0.294	0.309	1
SMIM8	0.660692597112001	-0.00943518287905709	0.191	0.204	1
ANKRD49	0.661113924791077	0.00841033696515719	0.31	0.298	1
CCDC71L	0.665170534409423	0.0198203628523709	0.106	0.098	1
TMEM267	0.665833719328927	0.0280185721912324	0.201	0.193	1
DNAJC16	0.665850939155551	0.0292612884145092	0.157	0.149	1
TERF1	0.666266453249885	-0.0232015775815878	0.227	0.236	1
PARVA	0.666311087502926	0.00240611691569698	0.312	0.331	1
C12orf76	0.666392046043326	0.000290895260767587	0.18	0.193	1
LAMP2	0.667012703646976	0.0642620287297541	0.428	0.433	1
YWHAB	0.669611599758368	-0.0155597558666334	0.919	0.931	1
NDUFA12	0.670690584522952	-0.0343295598864739	0.815	0.793	1
UBA52	0.670707949478665	0.0387604652336555	1	1	1
POT1	0.672207664832394	0.0183946053811804	0.102	0.095	1
LYSMD3	0.67385403716076	-0.00645459835186341	0.125	0.135	1
SERPINH1	0.674252154460958	-0.0106580192245541	0.122	0.131	1
VAMP3	0.675176742332232	4.8486616848864e-05	0.452	0.473	1
SLC20A1	0.676981736128315	-0.0059734672755597	0.24	0.225	1
TPD52L2	0.677434595139894	0.0310717911757532	0.361	0.356	1
SLC35C2	0.678439476925384	0.0103102643160486	0.364	0.389	1
PSMB3	0.679180848498261	0.0328875827566042	0.856	0.895	1
HLCS	0.680212153352618	0.0199683116085491	0.102	0.095	1
TMEM163	0.680809609151083	0.0124127291083326	0.255	0.273	1
MAOB	0.681261285089089	0.0185058475216806	0.154	0.167	1
PSMG4	0.681321550935831	0.0398908173328186	0.485	0.491	1
ANKRD13A	0.682228924862312	-0.000549350139440741	0.217	0.233	1
YPEL3	0.682263543884765	0.0680934127495929	0.552	0.596	1
UQCRC2	0.682290474680543	0.00391944928551324	0.811	0.818	1
SUPT4H1	0.682787832929362	-0.00446743448576659	0.459	0.476	1
TRAPPC13	0.682844347038623	0.0238515112020554	0.153	0.145	1
EXOSC5	0.683377548112894	-0.0200431464789535	0.25	0.258	1
HS2ST1	0.683436057240235	0.0058886169680287	0.162	0.175	1
NOL4L	0.684386934059201	0.0337544686519317	0.27	0.262	1
TIMM10	0.684576146843234	-0.0148724880267699	0.577	0.585	1
MTG2	0.684915076304066	-0.000884395892644052	0.22	0.233	1
ATG2A	0.68547382974145	-0.00450043337735828	0.143	0.153	1
EDEM1	0.686306967988428	-0.00847936827495271	0.161	0.171	1
UFL1	0.68705675044554	-0.0431668277054552	0.389	0.393	1
PIGBOS1	0.687753210695735	-0.00459834959957789	0.275	0.287	1
NCBP2	0.688731872552183	0.0360951069568026	0.439	0.433	1
ING4	0.689509155552229	0.005104143332467	0.257	0.273	1
C8orf82	0.690270225557758	-0.00262070015913551	0.269	0.284	1
CFD	0.690682689249221	0.033654686232414	0.271	0.265	1
MARCH7	0.69100868212093	-0.00769168970655765	0.306	0.287	1
NR2F2	0.691149851871492	0.0475549082270104	0.376	0.371	1
IFIT1	0.69131829892311	0.0917570732378458	0.103	0.098	1
MRPS27	0.692107782193531	-0.0169726720188479	0.256	0.269	1
ADRA2A	0.692184857662851	-0.0150989339887294	0.152	0.142	1
GLTP	0.692466366425001	0.0180329710592065	0.344	0.367	1
DXO	0.692705182885904	-0.00986756424728535	0.13	0.138	1
SOX21	0.693605916511295	0.0195216581426612	0.224	0.24	1
PCID2	0.693620374594149	0.0254716068702174	0.271	0.262	1
DHRS11	0.694024792090865	0.00781265617458432	0.125	0.116	1
TOR3A	0.69432635656966	-0.00336301817957194	0.157	0.167	1
DUSP28	0.695453669206979	0.0146710974292784	0.132	0.124	1
CARNMT1	0.695771495208909	-0.004782041448603	0.186	0.196	1
OSBPL10	0.69581843483212	0.00631242461087198	0.155	0.145	1
BOD1	0.696003313152628	-0.0125670414054239	0.288	0.302	1
TIMM13	0.696024659031434	0.0503267876241325	0.806	0.807	1
ATP5MF	0.696382293590163	0.0450406555935343	0.921	0.942	1
NUDT5	0.698276099201006	0.0277578312911126	0.563	0.564	1
HSH2D	0.699755633067506	0.0307805794411317	0.221	0.215	1
SLC25A22	0.701177036608653	7.41279189294952e-05	0.122	0.131	1
CFB	0.701509364633932	-0.0291815264302707	0.304	0.316	1
ZNF524	0.702134828709719	0.0333011499541326	0.409	0.44	1
PSMB7	0.70278440515252	0.0133342336744864	0.644	0.684	1
NDFIP1	0.702990891727248	0.0363535006593247	0.631	0.64	1
DNAJC19	0.703202913207436	0.022072053633395	0.599	0.596	1
CHCHD6	0.703779361186289	0.0216445782185008	0.218	0.211	1
PRKAR2A	0.703801625778124	0.0110069778716394	0.257	0.273	1
SPACA9	0.705391004731051	0.0174745167405751	0.105	0.098	1
SNAPC5	0.707074140422709	0.00151903020178829	0.231	0.244	1
LRRC1	0.707316754521922	0.00870730564237721	0.288	0.305	1
MCTP1	0.707525386560627	0.0257415229177252	0.152	0.145	1
MX1	0.709035187230164	0.0185422132841336	0.203	0.215	1
EAPP	0.709154272873136	0.0220780690108362	0.459	0.444	1
STAU2	0.709525552090896	0.0223699787185646	0.134	0.127	1
NFKBIA	0.709886650962566	-0.135922487930454	0.456	0.473	1
DENR	0.71061827942899	-0.000618347247987927	0.389	0.404	1
RAB6A	0.711516623548665	0.0198707091327723	0.394	0.422	1
SET	0.711571235522924	0.0248855953428082	0.912	0.905	1
CDK16	0.712264968779297	0.0157578291557189	0.284	0.276	1
SLC16A5	0.712474189770026	0.0796697494623007	0.336	0.342	1
E2F6	0.713030563621997	0.00168060278304186	0.108	0.116	1
ZNF281	0.713725012569429	-0.00475644450312662	0.191	0.2	1
MFGE8	0.713784217570737	0.0164600414065691	0.205	0.196	1
SPSB3	0.715518974600614	0.00318067685942469	0.436	0.455	1
TRIP10	0.715543138879569	0.0338260785748657	0.231	0.225	1
NUP155	0.716246809152807	-0.000288128849245478	0.112	0.12	1
RPUSD3	0.716801678475715	0.0182484918884633	0.178	0.171	1
TMEM184C	0.716892441787679	0.0105901735674069	0.116	0.109	1
PPCDC	0.717344994921604	0.00339569901641013	0.21	0.222	1
PIR	0.717888062791472	0.0475595324793077	0.28	0.273	1
CXCL16	0.718535417883852	0.0103933897469122	0.53	0.556	1
PIGF	0.71881973681601	0.0253258403437792	0.391	0.389	1
FLNB	0.7191279657498	-8.65434546997168e-05	0.444	0.462	1
HBS1L	0.720597666488743	-0.00717124027340194	0.211	0.222	1
PLBD1	0.720754190329982	0.018496969571358	0.288	0.305	1
YTHDF1	0.720865462526782	0.0226283699326145	0.258	0.251	1
INAFM1	0.721066556749993	0.00224001080961481	0.15	0.16	1
GPD1L	0.721488189240965	0.0164417470525985	0.116	0.109	1
CCDC167	0.722651732293135	0.0365234576228638	0.388	0.385	1
HSDL2	0.723205813439388	0.00788695765925773	0.345	0.364	1
NUP160	0.723384919027354	-0.0048283441107872	0.165	0.175	1
TOMM5	0.723720766345191	0.0110827497185548	0.266	0.255	1
NBEAL1	0.72426752178487	-0.0216874319618245	0.447	0.447	1
ZNF576	0.72433781368981	0.0119125769702608	0.161	0.153	1
MSRB1	0.724787003009292	0.022521390964983	0.282	0.273	1
TNRC6B	0.725504626717949	-0.0645251550767042	0.469	0.476	1
SCRN3	0.726694307867236	-0.00330395617043322	0.236	0.247	1
SMIM15	0.726921749232617	0.0272468127440351	0.537	0.531	1
PEX10	0.729621911723009	0.0238116461848273	0.191	0.185	1
PIGX	0.729797062066657	0.023016652724972	0.196	0.189	1
AEBP2	0.731857197657094	-0.00113261849972676	0.151	0.16	1
TIMM17A	0.731943030346196	-0.000963382296361726	0.414	0.418	1
TMEM87A	0.732041038428867	-0.00311655685447543	0.501	0.524	1
POGK	0.732220056023797	-0.0116265608435358	0.103	0.109	1
COX6B1	0.735129396233144	0.00456710201586974	0.999	0.996	1
ZNF264	0.736079832353711	0.00381231133781196	0.137	0.145	1
PIGK	0.736802027314833	0.0266100111646186	0.23	0.225	1
PLAGL1	0.737865825848049	-0.0473425036766487	0.179	0.167	1
EXOSC9	0.737993679296423	0.00199592791123426	0.128	0.12	1
METTL14	0.738471542028765	0.0170286717163555	0.145	0.138	1
LRMDA	0.739161782322045	-0.0154514494936322	0.135	0.142	1
LYRM4	0.739505827019834	0.00322365805256253	0.24	0.229	1
CPD	0.740050365753528	0.0475027792667004	0.665	0.695	1
IRF1	0.740208583211057	0.0047898440120836	0.49	0.505	1
DCUN1D1	0.740211047317389	-0.0173651012963585	0.291	0.302	1
ACBD5	0.74128339213885	0.01965250060966	0.336	0.324	1
MIF4GD	0.743415385566172	0.00525312015430851	0.197	0.207	1
HSD17B12	0.744072415743275	0.0253693388443086	0.614	0.6	1
YARS	0.744236763979813	-0.0124397611895812	0.406	0.415	1
LINC00467	0.744624604996931	0.0115417518709593	0.152	0.145	1
OARD1	0.744995590170162	0.0393662128995474	0.398	0.4	1
CEBPG	0.745032007669388	0.0185254947007867	0.382	0.371	1
PAIP2B	0.745148565622593	0.0159351188691081	0.126	0.12	1
GMNN	0.746371475891887	0.0123676795387513	0.299	0.316	1
APOC1	0.747232764983123	0.0174088708001179	0.103	0.098	1
YARS2	0.747357870639416	-0.00150793879206088	0.162	0.171	1
ADGRG6	0.747486116390263	-0.0136528327841609	0.242	0.251	1
MFSD11	0.749322319402776	0.0148217417380365	0.16	0.171	1
CLDND1	0.749417165957457	-0.0164366698576235	0.204	0.211	1
NGLY1	0.750004808536398	-0.00796600097901679	0.2	0.189	1
ALG13	0.750712388983763	0.00636808306811887	0.363	0.378	1
SNRNP27	0.752581453849996	0.0482270497510359	0.322	0.324	1
VRK2	0.753955217862904	0.0111549675758605	0.108	0.102	1
TMEM175	0.754102742120965	0.0179868021302733	0.118	0.113	1
ATF7IP2	0.754158470067989	0.0390722481408246	0.291	0.309	1
NDUFB9	0.754320904748558	0.00382163903099508	0.883	0.862	1
FEM1C	0.75501525851535	-0.000436452897259798	0.17	0.178	1
CLN8	0.755183601479015	-0.0255575114362948	0.117	0.124	1
ING3	0.755730321936204	-0.00790336823982396	0.205	0.215	1
DOCK9	0.75620984207287	0.00113143470197197	0.148	0.156	1
GOT1	0.75723608082879	0.0115501999729021	0.41	0.433	1
ZNHIT2	0.757291021166763	0.0105579414146584	0.205	0.196	1
BCCIP	0.757938903396961	0.0285048465762267	0.289	0.284	1
RTF2	0.758123322048218	0.0330514771920218	0.515	0.545	1
SINHCAF	0.759420716547274	0.000888898543398353	0.488	0.495	1
CTBS	0.760375530301817	0.00553014096172849	0.243	0.255	1
HACD1	0.760706517903305	0.0116747001310739	0.145	0.138	1
C2orf54	0.761860407901928	0.0224702808036947	0.162	0.156	1
HMGB2	0.761990805030963	-0.0441261861282509	0.169	0.16	1
RAB18	0.762250450617703	0.0532470281226448	0.43	0.444	1
PRELID1	0.762428399511517	0.0250332220149565	0.88	0.869	1
DECR1	0.76289222558638	0.00932814270882865	0.533	0.549	1
RTP4	0.763142509192544	0.0141987057502913	0.186	0.196	1
KIAA0040	0.763606948540358	0.0348540052595271	0.172	0.167	1
HELLS	0.764416838838419	-0.0368959707011228	0.106	0.113	1
CD58	0.764702837629389	0.00672580665052847	0.261	0.273	1
FAT1	0.76568633576235	0.0278813882382084	0.251	0.247	1
CLPP	0.765961109042383	0.0272468127440351	0.529	0.531	1
DCBLD2	0.766735054198072	0.0185957857505601	0.14	0.135	1
RALGAPB	0.767087149100007	-0.000469029304086932	0.188	0.196	1
MOB2	0.76771500161183	0.053985719226453	0.388	0.396	1
TMEM41A	0.767719140115897	-0.0178644122223462	0.172	0.178	1
FKBP1A	0.76814439067748	-0.00408581152795739	0.82	0.833	1
ZDHHC3	0.76909124514536	0.0106761224543224	0.383	0.371	1
