p_val	avg_log2FC	pct.1	pct.2	p_val_adj
GPSM2	0.0502222552199581	-0.0795409877905157	0.09	0.125	1
ESYT2	0.0503866160804231	0.0889525245903572	0.29	0.24	1
IL13RA1	0.0504027858082675	-0.0671581034912235	0.237	0.292	1
SLC2A1	0.0504038495215731	0.231665585428214	0.337	0.299	1
PSMA1	0.0504372639938152	-0.08622717080168	0.792	0.858	1
TEPSIN	0.0504702917852365	-0.0457859480285625	0.084	0.118	1
NLN	0.050497356187419	-0.0493323307411684	0.158	0.205	1
COG3	0.0505235491435474	-0.0493377224920298	0.228	0.281	1
SPAST	0.0505338733960022	-0.0501538538237026	0.107	0.146	1
TPD52L2	0.0505522210919466	0.130042337562187	0.48	0.448	1
AL034549.1	0.0508853739891581	-0.0424938305436328	0.078	0.111	1
NUP93	0.0509611233415181	-0.0491896643525192	0.104	0.142	1
C8orf33	0.0509916408615849	-0.0518448994688896	0.303	0.368	1
GSTO2	0.0511205722343211	-0.059630575746502	0.267	0.323	1
C7orf26	0.0512367451508445	-0.0483324819452441	0.146	0.191	1
RBMX	0.0513486790249691	-0.075291177517064	0.518	0.583	1
SWI5	0.0514066725167628	0.109708174837699	0.457	0.413	1
CDKN2B	0.0516282362693843	0.0881190939592448	0.164	0.122	1
CPNE7	0.0516456838260476	0.0672990231281561	0.121	0.083	1
MFSD14C	0.0517244970635988	-0.060312655180361	0.169	0.215	1
LINC00511	0.05173728732269	-0.074972682121639	0.415	0.486	1
KLHL7	0.051795395113545	0.0576195955698113	0.155	0.111	1
DDX31	0.0518436751988427	-0.0446599589862308	0.113	0.153	1
RBMXL1	0.0519801019353292	-0.0436663228400408	0.11	0.149	1
GUK1	0.0522125607516782	0.2280904795638	0.971	0.965	1
MSH2	0.0522274034506091	-0.0629767669764684	0.081	0.115	1
ZNF777	0.0522422974252084	-0.0374245599148656	0.075	0.108	1
TGFA	0.0523050654986037	-0.0517332436008451	0.189	0.24	1
KRR1	0.0523534032039723	0.120267678541163	0.498	0.472	1
MTHFD2L	0.0524199635479349	-0.0497685994568218	0.214	0.267	1
ATP5MPL	0.0524896136107994	-0.071136396517399	0.946	0.965	1
SCRN3	0.052493923671938	-0.0420601577802428	0.107	0.146	1
KALRN	0.0525317826548528	0.13077087119344	0.389	0.351	1
HSD17B2	0.0526749235486707	0.0551511819525605	0.165	0.118	1
IPPK	0.0527387579639079	-0.0380999483409759	0.069	0.101	1
FAM122A	0.0527754919618401	-0.0483566713945525	0.168	0.215	1
ATL3	0.0528174827087577	-0.0505897450251862	0.199	0.25	1
TBC1D15	0.0529375559428658	-0.0483071410524005	0.227	0.281	1
INTS5	0.0529471682061993	-0.048544447991126	0.159	0.205	1
TIFA	0.0529521867607749	-0.0437813083032319	0.156	0.201	1
LEPROT	0.0529861376649001	-0.0576891989743717	0.505	0.573	1
MGAT2	0.0530247975829017	-0.0399833815439563	0.173	0.222	1
TOR1A	0.0530335605930058	0.0857050529567066	0.23	0.184	1
NUFIP1	0.0531516158929241	0.0767658869288489	0.207	0.16	1
PLEKHF2	0.0532643198383476	0.0974591749312479	0.243	0.198	1
RGS10	0.0534682331042661	-0.0740226498742803	0.379	0.438	1
SGMS2	0.0535011430358846	-0.0345621604179995	0.145	0.191	1
TAF2	0.0535999498107035	-0.050744885042688	0.129	0.17	1
YBX3	0.053700945226912	0.183990769793645	0.721	0.729	1
FIP1L1	0.0537536996047561	0.128928205044388	0.393	0.351	1
RCC1	0.0538171217221116	0.0924109529149814	0.255	0.208	1
CEP89	0.05398445919688	-0.0485891953761806	0.132	0.174	1
SEC23IP	0.0540447741090028	-0.0495813950112445	0.221	0.274	1
MX1	0.0540609857470965	-0.0532737384647351	0.147	0.191	1
PRPF31	0.0540840072133691	0.101078422117515	0.453	0.399	1
FLOT1	0.0542495221550861	0.109361882209044	0.644	0.608	1
ZNF84	0.0543568202760172	-0.0506444411434097	0.153	0.198	1
TRPM4	0.0543673416031333	-0.0538845925732552	0.203	0.253	1
ATP6AP2	0.0544969768493961	0.0925091024265904	0.576	0.514	1
ZFP64	0.0545480110229842	0.0539476379544287	0.114	0.076	1
PMF1	0.0546321130847763	-0.0683775022901062	0.451	0.51	1
DPY30	0.0548899101229244	0.114664084871325	0.747	0.753	1
CD2AP	0.0549456266202064	0.127817835791848	0.628	0.604	1
AFF4	0.0551631144632453	-0.0906577509826799	0.346	0.403	1
DIRC2	0.0552195295783129	-0.0471647910142004	0.096	0.132	1
PPIL1	0.0554972177590562	-0.0560945697420835	0.16	0.205	1
ZNF592	0.0561686341037681	-0.042859138163019	0.09	0.125	1
NIT2	0.056195699033738	-0.065230365850251	0.456	0.521	1
SART1	0.0562396891779355	-0.0731081552443247	0.204	0.25	1
ARSA	0.0563334105941151	-0.0631095895328299	0.269	0.323	1
TCFL5	0.0565494993573512	-0.0404041081923699	0.104	0.142	1
TDP2	0.0565534665049733	0.0821593669620485	0.204	0.16	1
BRD8	0.0566192317897851	-0.0703383538769974	0.19	0.236	1
PHPT1	0.0568652485248904	-0.0520427375941572	0.888	0.948	1
RETSAT	0.056925758273644	-0.0834387749414809	0.277	0.326	1
CREB1	0.0571911266292115	0.0763282842721327	0.251	0.201	1
AASDH	0.0572861604653055	-0.0532395979643289	0.206	0.257	1
RPA3	0.0573261991960256	0.0373779393295854	0.673	0.622	1
GMIP	0.0573388522589597	-0.0510389396766415	0.073	0.104	1
NUP133	0.0573895399394596	-0.0446548660099134	0.084	0.118	1
FASTKD3	0.0574720476342098	0.0599720898441915	0.125	0.087	1
ITFG1	0.0575477309453948	0.084771573406816	0.377	0.319	1
GK	0.0576176125114973	-0.041285450197297	0.119	0.16	1
TUSC2	0.0577861525471678	0.0854553011689185	0.337	0.285	1
SNAP29	0.057861768215018	0.0914192065970948	0.34	0.292	1
CBX8	0.057876977825191	0.0671764023265105	0.144	0.104	1
LRRC45	0.0581089936923072	-0.0553806319255539	0.151	0.194	1
ADCK5	0.0581618112989755	0.0700140741230193	0.179	0.135	1
FAM89B	0.0581698224897225	-0.0415202603295134	0.29	0.354	1
CDC23	0.0582260553580491	-0.0463783784646128	0.135	0.177	1
AC009403.1	0.0582446341838489	0.0610500670709796	0.148	0.108	1
COMMD9	0.0583964901858798	-0.0475357299785223	0.34	0.406	1
ZNF143	0.059097578013379	0.0905429562542732	0.245	0.198	1
EXPH5	0.0591160054659673	0.109459562905171	0.277	0.233	1
CREBZF	0.059221998436556	-0.092255847747536	0.339	0.389	1
GPKOW	0.0593581717433605	0.0695210298441952	0.217	0.17	1
SLC22A5	0.059395251295153	-0.0498845162421831	0.1	0.135	1
MAP7D1	0.0594764060448671	-0.0421605855440849	0.199	0.25	1
STAT2	0.0594847321887474	-0.039577613788664	0.129	0.17	1
PHLDB3	0.059529812004915	0.0615886259615934	0.14	0.101	1
CHML	0.0595595183757795	-0.0305785627631855	0.089	0.125	1
RNF6	0.0599705125535961	0.0617179908648561	0.274	0.226	1
CPOX	0.0600503859063183	0.0602585116904228	0.153	0.111	1
YARS	0.060060096060304	-0.045913343943775	0.383	0.455	1
ARID4A	0.0600748743876532	0.0851337751413083	0.349	0.299	1
MPND	0.0600887232317554	-0.0485635517952577	0.182	0.229	1
PRR15L	0.0601342608839287	0.125612757956805	0.545	0.507	1
DGKH	0.0601471479123562	0.0589567083565982	0.153	0.111	1
ALG8	0.0602535976504447	-0.0500669453564386	0.139	0.181	1
POLK	0.0603020582003255	-0.0463594909425578	0.206	0.257	1
IRF7	0.0603130890233763	0.130503137641428	0.327	0.285	1
FAM110A	0.0605000401579786	-0.044183843432061	0.138	0.181	1
OMA1	0.060632863436939	-0.0439551165126935	0.236	0.292	1
MIR22HG	0.0606430727021484	0.076529134439084	0.297	0.243	1
VEGFA	0.060702009665427	-0.0312126472065981	0.632	0.684	1
PPM1G	0.0607343888785394	-0.101433977578477	0.695	0.726	1
NUDCD2	0.0608530587302519	-0.0546915012504544	0.48	0.562	1
MRPS26	0.0608637607511131	-0.0626088715635942	0.742	0.806	1
C1orf159	0.0610476620962564	-0.0397384171824887	0.076	0.108	1
PIEZO1	0.0610482551626861	-0.0571392368917276	0.143	0.184	1
PPP6C	0.0610925812196584	0.0970846641499453	0.317	0.271	1
GTF2E2	0.0612643177745854	-0.0596418884286443	0.323	0.382	1
AURKA	0.0613275523647244	0.0821670000066309	0.117	0.08	1
EIF2S3	0.0613544171974316	0.136800066563416	0.67	0.653	1
TMEM258	0.0615917971870675	0.0901462667774142	0.965	0.976	1
RAB14	0.0618188121266454	-0.0529245750762668	0.642	0.705	1
IFT43	0.0618758977226005	0.128194720633545	0.517	0.5	1
IFFO2	0.0621539589591811	-0.037648242901861	0.102	0.139	1
PARD6A	0.0621675122915956	0.0725607478619421	0.162	0.122	1
HARS2	0.0622427824756514	-0.0449325347881259	0.13	0.17	1
FAM102B	0.062262736044466	-0.0469812215359468	0.079	0.111	1
STK17A	0.0622640730955555	-0.0196627209597987	0.336	0.403	1
PLEKHA3	0.062378310692608	-0.047725380403835	0.282	0.34	1
CRYBG3	0.0624014666497597	-0.0583859848081961	0.137	0.177	1
RABL3	0.0625101362294234	-0.0456424034246047	0.118	0.156	1
FAM32A	0.0625131574179038	0.145468139586567	0.589	0.594	1
CDIP1	0.0625512788211181	0.0602450772121003	0.128	0.09	1
RCN3	0.062634619002861	0.0724804341864377	0.139	0.101	1
PPM1H	0.0626657441833905	-0.038898719501681	0.093	0.128	1
CRIPT	0.0627877660847751	0.125782971015917	0.464	0.431	1
PRPF39	0.0629206502130071	-0.0343171872829899	0.172	0.219	1
RING1	0.0630466049442474	0.0870233740838704	0.317	0.271	1
MTRR	0.0631179724149039	-0.0412669308931458	0.085	0.118	1
ARMH3	0.0631247586502606	-0.0489070724643234	0.091	0.125	1
KIAA1586	0.0632581752622205	-0.0305545953689442	0.096	0.132	1
SFPQ	0.0633322453710493	-0.12617863138193	0.709	0.729	1
ZNF148	0.0633425552672219	0.0660668372321216	0.372	0.312	1
DCAF11	0.0633548204851641	-0.059630575746502	0.265	0.319	1
USP33	0.0634980065377894	-0.0700098689050892	0.308	0.361	1
IDH3G	0.0636720857767163	0.120000960849587	0.666	0.646	1
SNAPC4	0.0636873292422752	-0.0475493235479693	0.079	0.111	1
RNF214	0.0637034041138061	-0.030581579536774	0.222	0.278	1
SCAF1	0.0638455008634251	-0.0434439756602646	0.184	0.233	1
FAM91A1	0.063882562117606	0.0783583456174312	0.207	0.163	1
AC060780.1	0.0639393750854359	-0.0187661472567531	0.139	0.184	1
ANKRD13A	0.0640483564862951	0.0669074864902359	0.186	0.142	1
RCC1L	0.0645638097007424	-0.0455551352865471	0.228	0.281	1
CDKN3	0.0645639432176263	-0.136830380025755	0.104	0.139	1
HM13	0.0648912785942055	0.10893351183612	0.827	0.826	1
NOL3	0.0649393626973351	0.099080293085886	0.371	0.326	1
HDGF	0.065154228501912	0.104335703830743	0.72	0.688	1
OSBP	0.0652409542728748	-0.0643566957223424	0.32	0.372	1
NUDT5	0.0653995358849462	-0.0428632266321638	0.554	0.625	1
CHP1	0.0654490392831945	0.119269013427015	0.784	0.774	1
GNPDA1	0.0655469108006611	0.108925559970559	0.368	0.316	1
HGS	0.0656707499738823	-0.0367844544477048	0.238	0.295	1
NVL	0.0657966654554144	-0.0403210232618933	0.115	0.153	1
CSNK1D	0.0661194051221817	-0.0754659827872526	0.49	0.549	1
SNHG9	0.0666947185206417	0.0883561178653823	0.304	0.257	1
TBC1D23	0.0667045646237006	0.0729290597010223	0.219	0.174	1
IP6K2	0.066731482699146	0.0883488976392665	0.298	0.253	1
ARHGAP42	0.0668020830985747	-0.0585729350534867	0.132	0.17	1
XPC	0.0668600090361199	-0.0657712172552793	0.139	0.177	1
ACYP2	0.0671272038144396	-0.046668600268324	0.091	0.125	1
MAX	0.0674374820031708	0.0904713731799524	0.289	0.243	1
PVR	0.0675697168230404	-0.0426125970138317	0.103	0.139	1
TBCC	0.0679829294962386	0.0807591895658599	0.242	0.198	1
MRPS30	0.0680439628484687	0.107131915111335	0.367	0.326	1
NOTCH2	0.0681364818208829	-0.0392075200369935	0.071	0.101	1
TBPL1	0.0681824718731185	-0.0388206500039918	0.145	0.188	1
C1orf123	0.0682295616116497	-0.0390608495366903	0.443	0.514	1
SOX13	0.0682478208536613	-0.0410434142510604	0.1	0.135	1
PINK1	0.0682812254528874	0.122969894160756	0.383	0.337	1
HTRA2	0.0683320998301285	-0.0462669265430655	0.242	0.295	1
DXO	0.0683327877790083	-0.0413736362875599	0.115	0.153	1
ABHD12	0.0683995491469311	0.0755146309156939	0.38	0.326	1
EIPR1	0.0686815869197623	-0.0512962344217975	0.193	0.24	1
RAP1GAP2	0.0687295082732651	-0.0451054524212567	0.089	0.122	1
ZNF880	0.0689410276668097	-0.0380638853826644	0.071	0.101	1
AIMP2	0.0691343601316866	-0.0642630623039132	0.241	0.288	1
MTX2	0.0692324527353218	0.106124662000905	0.531	0.493	1
GPATCH2	0.0693103424731612	-0.0680442641754711	0.274	0.323	1
TMEM125	0.0693842102058379	0.118319480065601	0.492	0.455	1
HNF4A	0.0694672902231088	0.0851698747964407	0.246	0.201	1
THAP6	0.0695036222266926	0.0708283307371578	0.149	0.111	1
SLC7A6OS	0.0695207562441589	0.0659124828571933	0.231	0.184	1
SYNCRIP	0.0695925724151634	-0.079300790715211	0.474	0.535	1
ADNP2	0.0697078278231451	-0.0490691597775571	0.156	0.198	1
ETFDH	0.0697254541707491	0.0777573478828957	0.225	0.181	1
KLK10	0.0697900162903384	-0.390113427872489	0.218	0.25	1
KDM6A	0.0700397281969041	-0.0489070724643234	0.092	0.125	1
ARL14EP	0.0701382525460624	0.0953133992977524	0.311	0.267	1
SLC19A2	0.0701405062426662	0.0563989547785364	0.111	0.076	1
EMC8	0.0702163452987787	0.108111413011993	0.405	0.368	1
PPP1R13L	0.0703685063598249	-0.0439300708108417	0.155	0.198	1
CCDC124	0.0704495847672689	-0.0403987518933381	0.501	0.58	1
SYK	0.0704536711587826	-0.0525202789086776	0.137	0.177	1
MPV17	0.070477483121251	0.0999679407892426	0.365	0.323	1
SLC35B1	0.0707653887273014	-0.0375717661841518	0.359	0.424	1
KMT2E-AS1	0.0707900908134402	-0.0300205681552282	0.091	0.125	1
BMI1	0.0708481216316459	-0.0480833030706235	0.104	0.139	1
LACTB	0.0714340271172818	0.116923693253466	0.335	0.299	1
ITPKA	0.0715061917502277	0.104335071448219	0.35	0.302	1
ARPC2	0.07155417594039	0.0629600874038183	0.969	0.938	1
DERA	0.0715825088138824	0.0882380763440903	0.365	0.316	1
C14orf93	0.0719029554084818	-0.0415079300066528	0.107	0.142	1
UBE2L6	0.0719491645284865	0.101211309792356	0.407	0.368	1
MTERF3	0.0720054161846843	-0.0354740733180169	0.106	0.142	1
UBAC1	0.0721021455404309	-0.0338926196258252	0.398	0.469	1
NKD2	0.0722952283146701	-0.0453211060926424	0.107	0.142	1
PSMB6	0.0725447480143754	0.0723870024482449	0.921	0.899	1
ITGB6	0.0726346457787902	-0.0439551165126934	0.182	0.229	1
TELO2	0.0726535031154255	-0.0465135407350269	0.18	0.226	1
ZNF830	0.072733139801034	0.0840900161969493	0.256	0.212	1
OTULIN	0.073360950745638	-0.0485244480918641	0.134	0.174	1
RFC2	0.073431206663876	0.0551483464140807	0.269	0.219	1
ATIC	0.0735615345974403	-0.0630526342247177	0.471	0.528	1
ANKLE2	0.0738117542860656	-0.073047088218892	0.294	0.344	1
LMCD1	0.0738873954611496	-0.0563370986010973	0.22	0.271	1
PIGX	0.0739220441244134	-0.0472384475631744	0.219	0.267	1
POLR2J3.1	0.073971418731162	0.0955786249701399	0.434	0.382	1
METTL1	0.0739745475840637	-0.0378258818900665	0.143	0.184	1
MTSS1L	0.0742414990314278	-0.0391288661271144	0.077	0.108	1
POLR3E	0.0742490777166154	-0.0460917539522962	0.15	0.191	1
EMC3	0.0742648073127579	0.0867965476690443	0.354	0.309	1
ARHGEF12	0.0743827737733563	-0.0927790945691578	0.339	0.385	1
ELMSAN1	0.07445206343492	-0.0338726264850616	0.288	0.347	1
IDH2	0.0744885270036623	-0.0561811193909409	0.461	0.524	1
TYW5	0.0745406727424403	-0.0411319940047446	0.098	0.132	1
C17orf97	0.0745646943108998	-0.0392405865447703	0.152	0.194	1
PDK1	0.0746689270210793	-0.0452084079724554	0.107	0.142	1
C12orf10	0.0747278189730772	0.127369232598519	0.62	0.622	1
FMR1	0.0747701167933758	-0.031853646748271	0.16	0.205	1
KAT7	0.0747723088647505	-0.0406996919477264	0.125	0.163	1
RLF	0.0747966361312374	0.071662837912611	0.216	0.174	1
FBXL3	0.0749258160606845	0.0744753430409586	0.168	0.128	1
RCHY1	0.0749526087546693	0.0707503544900228	0.187	0.146	1
CDCP1	0.0749888017599624	0.078319095551702	0.251	0.205	1
YIPF1	0.0750262523884583	-0.0301782068081586	0.199	0.25	1
TMEM39B	0.0750324871615268	-0.0405733511939352	0.098	0.132	1
UTP18	0.07534722943166	0.0873729529993462	0.35	0.306	1
ERBB3	0.075433059185791	0.122186260833625	0.692	0.681	1
BRWD1	0.0755678366402127	-0.0571250996204333	0.305	0.358	1
TIMM21	0.0757932130837663	-0.0360542621633851	0.104	0.139	1
VPS72	0.0758321437394687	0.102492334066349	0.293	0.253	1
PPP1CA	0.0759572764390433	0.0808380767818728	0.683	0.618	1
METTL16	0.0761600099502804	-0.0402389380595118	0.119	0.156	1
SP1	0.0763618625721231	-0.0619479379203477	0.24	0.288	1
NMT2	0.0764983554498636	0.0652453643601813	0.153	0.115	1
TCF3	0.0768034854856995	-0.0322224043265411	0.276	0.333	1
HEXIM2	0.0768416031987836	-0.0573177174207048	0.142	0.181	1
USP16	0.0770076364770714	0.0967592865335266	0.455	0.413	1
CYTH1	0.0770257518014579	-0.0493337682905014	0.184	0.229	1
COA5	0.0770829367612043	0.0881393664100166	0.564	0.507	1
PIAS1	0.0772652559581063	0.0776595347338777	0.274	0.229	1
XRCC1	0.0772956980788093	-0.044271185095596	0.104	0.139	1
CMC2	0.0774414559277584	0.120070242912697	0.554	0.538	1
MTMR9	0.077520412684441	0.0565362431681236	0.142	0.104	1
CHD1	0.0778907782759743	0.0607857161694816	0.387	0.333	1
PSME1	0.0780605222923113	0.097497987536719	0.87	0.889	1
SPTLC1	0.0784480696282496	0.0899066657708087	0.378	0.337	1
UBQLN2	0.0785414873780688	-0.0413736362875599	0.116	0.153	1
SNX17	0.0785562790725213	-0.0808532137746032	0.446	0.5	1
SMIM10L1	0.0786129125627059	-0.0503931940546654	0.314	0.368	1
ACTR3	0.0786428772458136	-0.080233719249645	0.631	0.701	1
TMEM222	0.0787999509138167	-0.0498552727201727	0.296	0.351	1
LRRC8D	0.078974146334638	-0.0340916642439647	0.072	0.101	1
PRUNE1	0.0791356288086038	-0.0473552697050975	0.087	0.118	1
LYN	0.0795035506146001	0.107222205631728	0.417	0.375	1
RTKN2	0.0796684855336496	0.0755883412256288	0.101	0.069	1
HNRNPH2	0.0797676531398875	0.0903846010550702	0.423	0.375	1
TXNDC11	0.0798030025855487	-0.0463906326551356	0.159	0.201	1
SARS	0.0800702020051396	0.146992706603979	0.575	0.569	1
SNX2	0.080074536473163	-0.0782141446963515	0.445	0.503	1
FUNDC2	0.0802560588618994	0.08619876628109	0.431	0.382	1
GAPVD1	0.080298964239339	-0.0464767652782282	0.228	0.278	1
CHUK	0.0803293943133821	-0.038898719501681	0.098	0.132	1
SEC24B	0.0808069839824521	-0.0475304404308288	0.105	0.139	1
CCSER2	0.0808287692875061	-0.0368935211239945	0.223	0.274	1
GCC2	0.0808770553729861	-0.0830820640148713	0.702	0.747	1
MIER2	0.0809706244400246	-0.0537656986080736	0.121	0.156	1
PKM	0.080996949975111	-0.0544718562932758	0.994	1	1
FMN1	0.0810307467823586	-0.0582318589557029	0.185	0.229	1
RAB2A	0.0810844094100457	-0.0312624928516894	0.851	0.882	1
STX8	0.0811468263642271	-0.0536286712489468	0.374	0.434	1
CLOCK	0.0811911383011106	-0.0251143572361655	0.158	0.201	1
PARP2	0.081222871846894	-0.0443027957626923	0.163	0.205	1
GPATCH11	0.0812412536700985	0.0760657266138826	0.207	0.167	1
GOT2	0.0815668196170931	-0.0590877312877852	0.222	0.267	1
WIPF2	0.0816829477052928	-0.0470672382778741	0.241	0.292	1
HDAC3	0.0820135652196505	-0.0420106959287387	0.3	0.358	1
DUOXA2	0.0821351220316119	-0.526549248564187	0.109	0.139	1
BUD13	0.0821719460046232	0.0753610556732266	0.204	0.163	1
LNPK	0.0821820042824124	-0.044003942810723	0.179	0.222	1
KCTD14	0.0822674639706154	-0.0513391793151271	0.164	0.205	1
TRIM65	0.0822903886562382	-0.0323592712244039	0.075	0.104	1
SELENBP1	0.0823002420154187	0.110538751366581	0.475	0.438	1
MICU1	0.0823451075646171	-0.0616376494393863	0.471	0.535	1
MFAP1	0.0824382501728887	0.0850403521576498	0.38	0.337	1
EXOC5	0.0826716283984697	-0.0552978030206257	0.159	0.198	1
BRF1	0.0827311520067366	-0.0570507741243766	0.134	0.17	1
LINC02001	0.082737075127001	0.0691491891041081	0.22	0.177	1
PSMD7	0.0828237780344194	-0.0519359307298461	0.663	0.733	1
OTUD4	0.0828559141543016	-0.043312439119964	0.129	0.167	1
TOPBP1	0.0829349621050264	-0.0614175522052021	0.155	0.194	1
ATXN1	0.0830500755235518	-0.0597998435763913	0.236	0.281	1
PFKFB3	0.0833262611377644	0.0953984078931921	0.224	0.184	1
ZNF33A	0.0834746926041672	-0.0375761704924356	0.246	0.299	1
MIEF2	0.0837029569272212	0.0594632346020485	0.148	0.111	1
OCIAD2	0.08380599408796	-0.0768844221859872	0.96	0.976	1
SH2D3A	0.0838999950385446	0.0729249693646558	0.276	0.229	1
GRB14	0.0839344266402617	-0.0458456881905161	0.078	0.108	1
SPCS2	0.0840435900463424	-0.0615177325596434	0.902	0.917	1
MYO19	0.084138998684834	-0.0479584955599135	0.16	0.201	1
PARP3	0.0842492611066071	-0.0390511934927512	0.081	0.111	1
STK16	0.0843219234030529	-0.0403979645548448	0.394	0.462	1
NR3C1	0.0843613955151665	0.0685268993335524	0.171	0.132	1
FAM83E	0.0843665125714912	-0.042543530539879	0.075	0.104	1
RPS7	0.0843986805133158	0.0699183528741738	1	1	1
DUSP16	0.0844132829194565	-0.0362561018928751	0.135	0.174	1
NELFA	0.0844425908918959	-0.0448767992803197	0.154	0.194	1
PEX11A	0.0845714374537371	-0.0420752902836221	0.21	0.257	1
PDPR	0.0845808300828541	-0.0425935438631782	0.072	0.101	1
RAB5B	0.0846217334601422	-0.0495223431901527	0.205	0.25	1
GPR89B	0.0846529994536997	-0.0352087587019749	0.075	0.104	1
OSBPL2	0.0846540631424764	0.0922639476426496	0.435	0.385	1
TUBGCP4	0.0847176439987129	-0.0521478125969762	0.159	0.198	1
MFSD5	0.0848947628329917	0.0453469849014854	0.122	0.087	1
HAS3	0.0850718280839549	-0.0860251347304937	0.218	0.264	1
BAX	0.0852346048818844	0.0990889598469135	0.66	0.656	1
MAPK3	0.0853198644666944	0.0533343889623298	0.514	0.458	1
NUP107	0.0854628651210053	0.0737643044475321	0.226	0.184	1
CNNM1	0.0855461701569525	0.0501726141536166	0.117	0.083	1
TPGS1	0.0856958978250348	-0.0371694988985003	0.322	0.382	1
FAHD1	0.085703328115519	0.0977665291619381	0.386	0.344	1
TMEM52	0.0857664173884981	0.0671764023265105	0.139	0.104	1
ECM1	0.0860242624116151	0.144794339196732	0.487	0.444	1
NECTIN1	0.0860874007241516	-0.0340219756940257	0.081	0.111	1
ERF	0.0861640757372475	-0.0316951998474824	0.092	0.125	1
MBD2	0.086441330400067	0.0777352687448082	0.461	0.41	1
ZBTB25	0.0866817835909352	-0.0416908532179654	0.096	0.128	1
RPS3	0.0868698642903073	0.0679368750960636	1	1	1
C6orf132	0.0871866740500169	0.0856483815479088	0.415	0.368	1
GLMP	0.0875036732906703	-0.0615643893976073	0.184	0.226	1
TNFSF15	0.0875518520739172	0.0234550857537734	0.265	0.33	1
PRKAB2	0.0875663620964631	-0.0345392428538285	0.15	0.191	1
HERC3	0.0876261401457673	-0.0401813894306056	0.084	0.115	1
LIFR	0.087759479794247	-0.0289472987056852	0.072	0.101	1
EPS15	0.0882207521067252	-0.0392042229570211	0.157	0.198	1
NDUFC1	0.0882281638051133	0.0732326428688566	0.915	0.903	1
MRPS7	0.0887203635966171	-0.0550751202225717	0.6	0.642	1
ITGB1BP1	0.0887418081050427	-0.0460583780413785	0.414	0.476	1
CAPN15	0.0890329775648521	0.0806305275663527	0.279	0.236	1
TUBGCP2	0.0896498066344573	-0.0336298857226247	0.434	0.507	1
FKBP8	0.0899071536477131	0.0905435306671287	0.859	0.875	1
IRAK4	0.0899252720872153	0.0605213168210115	0.151	0.115	1
KRAS	0.0899281640783572	-0.0575596313541146	0.499	0.562	1
RMDN3	0.0899586589970446	0.0696535431615871	0.252	0.208	1
SP110	0.090067701583244	0.0602864273460558	0.205	0.163	1
CERK	0.0901567733249286	-0.0410993882149808	0.225	0.274	1
NEK6	0.0901754850593365	0.107095610345133	0.441	0.403	1
ODC1	0.0903092920215453	0.105711587050998	0.388	0.347	1
LTBR	0.0903930025735454	0.0684172056882818	0.54	0.497	1
IGSF9	0.0905506637367212	-0.046668600268324	0.09	0.122	1
FLII	0.0907161100776957	-0.0422523923696086	0.389	0.451	1
LINC00909	0.0913367039683155	-0.0351552790051627	0.078	0.108	1
OVOL2	0.0914269306819639	-0.0563258624396387	0.236	0.281	1
TACC2	0.0915207439688065	-0.0415573746238655	0.282	0.337	1
FPGT	0.0917681774366236	-0.0355552764273106	0.099	0.132	1
LXN	0.0918516149120753	-0.0506842879727493	0.175	0.215	1
CGRRF1	0.091906901643625	0.0605308455671245	0.189	0.149	1
DENND6B	0.0919374665896853	-0.0497431633199411	0.107	0.139	1
SMARCB1	0.092072964870304	-0.0693411071634153	0.403	0.458	1
AEN	0.0920942959704946	0.0445955305839727	0.109	0.076	1
PPCDC	0.0921758203629464	-0.0433077996249787	0.161	0.201	1
SELENOS	0.0922064058046971	0.13233090176853	0.752	0.774	1
RNASEH2B	0.09228736995084	-0.0454896265395358	0.183	0.226	1
CA13	0.0922957346530454	0.0558496705377915	0.108	0.076	1
USF1	0.09235454001597	-0.0346787819815982	0.139	0.177	1
MEIS2	0.0927335000941708	-0.0692037539231468	0.229	0.271	1
PMM2	0.0929788690100723	-0.0711340022352822	0.376	0.424	1
PARP12	0.0930123120882889	-0.0414628935596582	0.109	0.142	1
CUEDC2	0.0930206935557773	-0.042217975976636	0.406	0.469	1
PKIB	0.0932373600594074	-0.126419621804786	0.265	0.302	1
GLI4	0.0933588334664134	0.073285318193887	0.209	0.17	1
MEPCE	0.0936075825080774	-0.0328317380409829	0.09	0.122	1
MIR762HG	0.0940022404037788	-0.0363501314204383	0.073	0.101	1
DCUN1D1	0.0940113406899805	0.0654410769075734	0.272	0.226	1
G3BP2	0.094053740647581	0.10343336251535	0.548	0.507	1
NFATC1	0.0941140066951432	0.0539476379544287	0.112	0.08	1
WDR18	0.0944066957382464	-0.057599014693729	0.392	0.448	1
POFUT1	0.0946548666768431	-0.0442177063899931	0.11	0.142	1
PPP4C	0.0946860911245171	0.096051335762791	0.848	0.882	1
TMEM256	0.0951137006545861	-0.0538101618708506	0.735	0.795	1
DNAJC3	0.0951735468938183	-0.0262991098708114	0.428	0.493	1
SESN2	0.0951779386875489	0.0555580560628022	0.104	0.073	1
MAFG	0.0956254984277538	-0.0239649273474017	0.402	0.462	1
PHIP	0.0956859572687952	0.063331361286235	0.412	0.361	1
CAVIN1	0.0959884073788295	-0.033413456576734	0.082	0.111	1
BYSL	0.0963894018368695	0.0702410181949217	0.187	0.149	1
