p_val	avg_log2FC	pct.1	pct.2	p_val_adj
ARL1	0.0980121755203782	0.10273824762387	0.457	0.466	1
GLRX3	0.0983318269034609	0.0671334700639669	0.343	0.331	1
TNIK	0.0989148800313281	-0.00514724013260304	0.202	0.229	1
PTGR1	0.0994995264250508	0.0737788699524197	0.489	0.552	1
LYST	0.101325982234321	-0.00563504911134666	0.085	0.102	1
SRPRA	0.102894879595875	0.0723735871464271	0.237	0.222	1
TRAF7	0.102957192748935	-0.0128625100095951	0.198	0.223	1
CCDC14	0.103288717164862	-0.0128746570257979	0.107	0.125	1
MORF4L1	0.103942056734909	0.116835485566136	0.695	0.742	1
RPRD1A	0.10404371120347	0.0696535252785237	0.179	0.164	1
SPHK2	0.105066609251974	0.0323669314365549	0.101	0.087	1
CNKSR1	0.105761655037928	-0.0132865004866686	0.115	0.134	1
SAT2	0.106202454755204	0.129647542970171	0.397	0.406	1
CSNK1E	0.10683993896724	-0.0101192214079855	0.246	0.274	1
KPNA3	0.107306570069672	-0.0113347925851036	0.125	0.144	1
CUL5	0.1073741393342	0.051135016505527	0.229	0.211	1
LETM1	0.107385717268043	-0.0223015440324514	0.175	0.196	1
SMARCA5	0.107978536761844	0.00774838875923367	0.339	0.381	1
TULP4	0.108101163096812	-0.0182791274126927	0.091	0.107	1
ZCCHC9	0.108111641383617	0.0571049890135894	0.184	0.168	1
PHF10	0.108643525910623	-0.0199858075248959	0.163	0.184	1
DYNC1H1	0.10912802193731	0.0145551542892143	0.382	0.424	1
SGPL1	0.110042616306955	-0.0119185740307611	0.113	0.131	1
OSBPL9	0.110778297891033	-0.00533018782904041	0.154	0.176	1
SPCS2	0.112189647252257	0.0193264019002046	0.686	0.752	1
IBTK	0.112422388589786	0.103873185061938	0.337	0.335	1
SETX	0.112441940538693	-0.00484230742919234	0.159	0.182	1
PGD	0.112463693655274	0.00212437434676171	0.234	0.264	1
YTHDF3	0.11357108587023	0.00486975108557916	0.117	0.137	1
PFDN6	0.114044589767789	0.000749724370544214	0.242	0.272	1
COX7B	0.114199821683494	0.0475484685956844	0.93	0.94	1
NUP54	0.114404531906814	0.0654477988226763	0.195	0.181	1
TPM3	0.115221316529879	-0.0125171859041384	0.688	0.736	1
MGME1	0.115611153260892	-0.0126782507093857	0.1	0.117	1
TAOK1	0.116032030722783	-0.0070937257410198	0.17	0.193	1
ENO2	0.116106981716693	0.122291143236999	0.199	0.188	1
UHMK1	0.11630909123942	0.0750295330845909	0.279	0.265	1
TIMM29	0.116649035853185	-0.00817654634328388	0.148	0.17	1
PAXIP1-AS1	0.117318862974954	-0.00814539434346284	0.168	0.191	1
TCAIM	0.119190972734267	0.037975628621589	0.126	0.111	1
EIF4E	0.119440617669296	0.0915825397355243	0.302	0.294	1
HNRNPH3	0.120025311475541	0.101588537077523	0.429	0.437	1
CCNT2	0.121275520562701	0.000525820121284326	0.121	0.14	1
TMED5	0.121359666755131	0.0573125038984909	0.221	0.206	1
WWP1	0.121397201684147	-0.0132917060460389	0.13	0.149	1
AVL9	0.121413882436044	0.051942566362612	0.153	0.138	1
PLEKHG6	0.121607571903909	0.040549811389251	0.15	0.134	1
FOXO3	0.121696783954772	0.00413289671233064	0.183	0.208	1
AP002387.2	0.121914957258405	0.0413304566062487	0.136	0.121	1
EIF4B	0.12198190703982	-0.0043752388731817	0.765	0.816	1
ESD	0.122314568191423	0.0249853321555737	0.482	0.548	1
SH3YL1	0.122647346811802	-0.0159172174959112	0.756	0.809	1
USP14	0.123475571822	0.000900035367280949	0.226	0.254	1
CDYL	0.123548577264217	0.038909525989953	0.115	0.101	1
RNF168	0.124290823965571	-0.0185866309773157	0.094	0.11	1
DNAJC9	0.125808342564366	-0.00632427766358637	0.092	0.109	1
C1orf35	0.127120636922685	0.0570496396436148	0.23	0.214	1
SPINT1	0.127504005776564	0.0642095844876711	0.708	0.739	1
CNBP	0.127791387071882	0.0758532882562919	0.786	0.8	1
SYNJ2	0.1284143118299	0.0204307005032886	0.191	0.218	1
PGM2	0.128486628834098	0.0547867094683681	0.17	0.156	1
MKLN1	0.128706287285206	0.0552952656591904	0.159	0.145	1
NF1	0.129879950987044	0.0543231650137658	0.201	0.186	1
NR1D2	0.130047448941426	0.0568874670887602	0.161	0.148	1
NFKBIA	0.130996319682343	-0.0394377572020848	0.375	0.416	1
METTL17	0.131056780302539	0.00353649173025941	0.102	0.119	1
PELI1	0.131478523714101	0.0385718713294592	0.101	0.088	1
ARL6IP6	0.132673801643282	-0.00465626118962098	0.173	0.195	1
PIK3CB	0.132755918918894	-0.00227226167817968	0.1	0.117	1
MYO6	0.134641036728803	0.123158332968362	0.499	0.531	1
TULP3	0.134786446502031	0.0268903699678979	0.101	0.087	1
SOS1	0.135339516266096	-0.0201805610839627	0.092	0.107	1
TBC1D1	0.136281384271998	0.0518990487252222	0.151	0.137	1
FOXJ3	0.136314213352702	-0.00873980960051873	0.103	0.119	1
IL4R	0.136329626020164	0.0271926736245208	0.123	0.108	1
CA12	0.136506264456075	-0.0107727639065405	0.253	0.278	1
SERPINB5	0.136523365659004	0.0508100318187008	0.132	0.118	1
ITGB3BP	0.136816848350609	0.0443553963383047	0.13	0.116	1
RPS9	0.137742354934373	0.0401840457678659	1	1	1
H2AFZ	0.137874864341523	0.0427814202565142	0.921	0.944	1
CUL2	0.13828190847322	0.0400145370822655	0.13	0.116	1
GTF2F2	0.138310390936859	-0.00493498588539598	0.241	0.268	1
SLC25A13	0.138511909399882	-0.00652101506565714	0.112	0.129	1
FIP1L1	0.138528614524961	0.0160314136579465	0.229	0.256	1
SETD5	0.138858634762127	0.0827533766797802	0.241	0.231	1
ARF6	0.139974549360666	0.0264299839084656	0.42	0.472	1
PURB	0.140091269581618	-0.00220479631626311	0.108	0.126	1
B4GALT1	0.14009229866978	0.0615905076387898	0.261	0.247	1
RBM12	0.140266124342385	0.0348611607587613	0.141	0.126	1
TSG101	0.140682208717622	0.102568739383162	0.422	0.435	1
TIMM10B	0.141213495533862	0.00668462580278345	0.193	0.218	1
INSR	0.141658506092501	0.0734586624178928	0.243	0.232	1
RAP1GDS1	0.141774253026533	0.0298863145561827	0.109	0.096	1
NUDT21	0.142328641942997	0.0838052404348734	0.343	0.34	1
ETV4	0.142544350381495	-0.00708831387779041	0.133	0.152	1
FAM192A	0.142636763754654	-0.0094118186813158	0.168	0.188	1
SFSWAP	0.142876544180826	0.0555769637621437	0.217	0.203	1
FDPS	0.14356981671367	-0.0267388220874185	0.733	0.752	1
TCERG1	0.144554842200275	0.00462502256135422	0.201	0.227	1
GPBP1L1	0.144573239462461	0.0839600759120643	0.249	0.239	1
HSD17B12	0.145275791960297	0.0533379430328149	0.436	0.501	1
FGD4	0.145455145480998	0.00155830471247859	0.178	0.2	1
KHDC4	0.145605221289868	0.0690281727948502	0.165	0.152	1
EIF3F	0.145970918550527	0.0478010368690545	0.844	0.843	1
BBX	0.146600692531101	0.0885765084626045	0.319	0.315	1
BROX	0.147227598070342	0.0891516764982618	0.31	0.303	1
KIAA1191	0.148033958525505	-0.002844633722904	0.181	0.203	1
COX15	0.148375501422942	-0.0060889325009221	0.137	0.156	1
DNAJC2	0.148823439237706	0.00135740018327607	0.175	0.198	1
SRP72	0.148850419158036	0.0284554839384739	0.388	0.44	1
GSK3B	0.148879917068033	0.000867008345432574	0.186	0.21	1
SERINC1	0.149521667721311	0.0867896011056756	0.294	0.287	1
CCDC167	0.149682450358728	0.038428536057487	0.114	0.101	1
BIRC2	0.149885379863233	0.0725820132796691	0.256	0.247	1
RPL14	0.150134092366786	-0.0264895308264235	1	1	1
KIAA1671	0.150321129537815	-0.0110645479351235	0.089	0.103	1
LTN1	0.151507253602167	0.0580459945344745	0.184	0.171	1
HAGHL	0.151556941088565	0.0407757683119846	0.148	0.134	1
ZNF791	0.151703029148314	-0.0123177620777438	0.148	0.167	1
TCEA1	0.152264569455621	0.0279908294511917	0.443	0.503	1
PFN2	0.152571430203183	0.00113319542607943	0.16	0.18	1
ASH1L	0.152875495080655	0.070729439074925	0.277	0.27	1
TRPC4AP	0.152976642873728	-0.000195071556196635	0.16	0.182	1
CUL4A	0.152980610928599	-0.00836213284172999	0.175	0.196	1
SMIM30	0.15313580306465	0.00946060589211878	0.231	0.259	1
FBXW7	0.153223243178988	-0.00682945769087354	0.11	0.127	1
C1orf52	0.153472941490648	0.0120491873639788	0.16	0.183	1
FBXO45	0.153976046999158	0.00263821999221839	0.094	0.11	1
TRAP1	0.154650507465472	0.0148692127025191	0.332	0.368	1
VEZF1	0.15469503291611	0.000380812076099246	0.158	0.179	1
SPNS1	0.155414862608181	0.000673344611016619	0.127	0.145	1
SVIL	0.155442120470944	0.0459479202190796	0.187	0.172	1
BRWD3	0.156347755826067	-0.00834437074724476	0.107	0.123	1
RCC1	0.156448847596788	-0.00977250440350966	0.114	0.13	1
LRIF1	0.15725066475714	0.00699367165209225	0.214	0.239	1
ASXL1	0.158902573948661	0.0384660417237199	0.137	0.123	1
ETNK1	0.160536529939231	0.101753732435576	0.367	0.369	1
SFXN4	0.160847099187607	-0.0114808536673826	0.097	0.111	1
NUDT12	0.160932058809836	-0.00132477745120602	0.132	0.15	1
ABHD3	0.161521564309066	-0.0196301782937597	0.115	0.13	1
PDRG1	0.161619018296925	0.0488896273849128	0.175	0.162	1
SLC16A5	0.162723070719005	0.0676128904061229	0.252	0.24	1
TMEM263	0.162807331359683	-0.000885483245545271	0.125	0.143	1
IL20RA	0.163841257470791	0.0452812316620669	0.148	0.135	1
TMEM41B	0.163955411307362	0.00977408191940232	0.262	0.292	1
PPP1R2	0.164428077497648	0.0978487786220209	0.37	0.372	1
ARL2	0.164470102706002	-0.0118789975649963	0.285	0.31	1
PPIL3	0.164574547482639	0.0555505653591743	0.235	0.222	1
OLA1	0.16487075061367	0.0216392429446446	0.425	0.48	1
WIPI2	0.165411519189304	0.0337538571719251	0.265	0.301	1
MAPK9	0.165619743362059	-0.00656625733870805	0.103	0.119	1
PAICS	0.166197557012745	0.0755119937614508	0.256	0.247	1
ELP2	0.166213452806561	0.0532545474747738	0.206	0.193	1
HABP4	0.166804085709835	-0.00793764386348386	0.103	0.119	1
LRPPRC	0.167458144705795	0.0734809802099552	0.294	0.287	1
BACH1	0.167526671359656	0.0514724523967185	0.171	0.158	1
APP	0.168312987592898	0.0392602100312802	0.716	0.702	1
NTN4	0.168455668372796	-0.0098561969181109	0.09	0.104	1
DFFA	0.171081110256823	-0.00567843595663958	0.16	0.179	1
TOB1	0.171325040304877	0.0165104772522031	0.438	0.493	1
OSBPL2	0.171414439039988	0.0547753408933362	0.191	0.178	1
RNF145	0.171963197012466	0.0461273375105452	0.219	0.249	1
TSR1	0.172422270618613	-0.00625388072126337	0.104	0.119	1
LAP3	0.174173764969944	0.0668658785870086	0.221	0.21	1
UBE2G1	0.175027138733164	0.0597855727888779	0.203	0.191	1
ZNF330	0.175187893918116	0.0580940649482138	0.199	0.188	1
SAP18	0.176455165632698	0.105316535629574	0.847	0.876	1
SETD3	0.176703486309007	-0.00501116941358523	0.136	0.154	1
SPPL3	0.17707011527738	-0.00940770364548654	0.191	0.211	1
IMPAD1	0.177881179027778	-0.00503576221952559	0.148	0.167	1
TBRG4	0.177887538352938	0.0474490343652009	0.243	0.229	1
PTK6	0.17799656953929	0.0222219437038113	0.215	0.242	1
DDX10	0.179135098880349	0.0265412281017548	0.113	0.1	1
CXorf38	0.179728981935114	-0.00998812094527629	0.137	0.154	1
BCAR1	0.180153121190311	0.0713795971244244	0.306	0.299	1
MECR	0.180384896930881	-0.0153521023364771	0.15	0.166	1
PRDM2	0.181232785408094	0.0334995472353533	0.122	0.11	1
EXOSC9	0.181992588504332	0.032152750435182	0.102	0.09	1
PEX13	0.182751505827732	0.0788831907342577	0.175	0.165	1
COPS7A	0.184022596529599	0.0473565653767982	0.2	0.188	1
SEPHS1	0.184317959344227	0.0429680553885713	0.13	0.118	1
ATMIN	0.184994965908103	-0.000322043900125857	0.125	0.142	1
LRRC41	0.185547405518058	-0.00941613518579651	0.145	0.162	1
CCDC137	0.186058860040525	-0.00749032902747859	0.131	0.147	1
RPS4Y1	0.186448932244824	0.034766501217625	0.948	0.965	1
LYRM4	0.186702731976304	-0.00646806414834405	0.113	0.128	1
SEPT8	0.187900765782288	0.0342637822118556	0.118	0.106	1
MRPL45	0.187938280902807	0.0167003761915537	0.23	0.258	1
KLF9	0.187940958359128	-0.00324080491535794	0.115	0.13	1
SLC25A46	0.188275087390715	-0.00840695812570699	0.104	0.118	1
VPS26A	0.188984700111616	0.0934601958897053	0.292	0.292	1
TPD52	0.18924647288378	0.0138521089470696	0.398	0.443	1
TOPORS	0.189397996318611	0.00756075747882323	0.18	0.202	1
ZFAND3	0.189477662526451	0.0590804746899074	0.21	0.198	1
AGAP3	0.189581275468117	-0.00557870814162897	0.088	0.101	1
INTS6	0.190094993342181	0.0482379748002048	0.199	0.186	1
DOCK7	0.190374011820216	-0.0131268265109421	0.095	0.108	1
AL445524.1	0.190933949340642	0.0419680472530213	0.162	0.149	1
ADRM1	0.191571696013821	0.132218045953003	0.466	0.492	1
BIK	0.192409966013016	0.0148476275219421	0.3	0.334	1
DOCK1	0.193172813796344	-0.0105788687311107	0.092	0.105	1
GHITM	0.193927871799737	0.0832699494416618	0.656	0.682	1
ITSN1	0.194419210608034	0.007303183036804	0.102	0.118	1
SLC30A1	0.195727267073396	0.0155616811547698	0.171	0.191	1
GTF3C2	0.197047921069176	-0.0102688767787588	0.087	0.1	1
TBL1XR1	0.198903917458856	0.0712841265040025	0.319	0.314	1
RNF115	0.199082642707828	-0.00388364081535233	0.113	0.129	1
MDM2	0.199468218399835	-0.0101079263951975	0.102	0.115	1
TPD52L2	0.199515645309294	0.00405165679784886	0.24	0.265	1
TRAPPC6B	0.201743581170421	0.029857769886219	0.114	0.102	1
ABI1	0.201944487620105	0.0661657361556753	0.187	0.177	1
ABCE1	0.202074927781898	0.0631867061139855	0.255	0.247	1
AP1S3	0.202327837155972	0.0438897919948699	0.152	0.14	1
VAPB	0.202692319223549	0.0497187211379072	0.221	0.21	1
PNO1	0.202803091623842	-0.0069559213107861	0.107	0.121	1
DAZAP2	0.202925861142583	0.117363131033851	0.537	0.568	1
IAH1	0.203757623148721	0.0259176068509485	0.355	0.398	1
RRP1	0.204274835722285	0.00486373623480041	0.135	0.152	1
ISG20	0.20433034375702	0.105888171202907	0.44	0.45	1
PTPRF	0.204770145275938	0.012840966739328	0.48	0.529	1
FASTKD2	0.205998174944485	-0.0122749490195155	0.111	0.125	1
CCNO	0.207155670794328	-0.00511089561587205	0.09	0.103	1
CHCHD2	0.20890691917413	0.0624121154838457	0.992	0.994	1
ANKLE2	0.209297112843715	0.0629976302311537	0.219	0.211	1
RALBP1	0.210041202638505	0.0236603849911956	0.491	0.547	1
SPTY2D1	0.21014614272938	0.00689963762573642	0.15	0.169	1
PSMB7	0.211159357254035	0.0226568208064091	0.431	0.485	1
CDS2	0.211269732031683	0.0413445640696368	0.125	0.114	1
SUPT20H	0.211437692790821	0.00118488186625415	0.144	0.161	1
SAC3D1	0.213150864131042	-0.0049883518478048	0.118	0.133	1
VPS13C	0.213230226165606	0.040760981755254	0.171	0.159	1
NPEPPS	0.213276085908921	0.0773520164157399	0.335	0.334	1
OPA1	0.214378988714378	-0.00670450434259487	0.119	0.134	1
DBP	0.215177313643612	0.0180341467403779	0.198	0.219	1
CEP95	0.217006779640219	0.0411855895400532	0.123	0.112	1
RAVER2	0.218153684542705	-0.0127831396578406	0.092	0.104	1
RBPJ	0.218196572731524	0.0149281185598231	0.296	0.327	1
NUP37	0.218416552860633	0.0684686708923096	0.252	0.244	1
SH3GLB1	0.218468173491144	0.0227757771413225	0.369	0.409	1
USP3	0.219114408271714	0.0341504973030298	0.262	0.297	1
ZFYVE16	0.220005663542459	-0.0085861057352391	0.118	0.133	1
UBA6	0.220476580538723	0.0438187047298179	0.187	0.175	1
ACYP1	0.221031384092804	-0.00578740892148805	0.184	0.202	1
DCAF6	0.221208655191265	0.000438490379410073	0.136	0.152	1
SIPA1	0.221914555913344	0.0545508603351534	0.256	0.245	1
ETF1	0.222199235782539	0.0233748296008484	0.249	0.277	1
ZFAND1	0.222315604768516	0.0755978854308251	0.379	0.379	1
EXOSC10	0.222677460373659	-0.0095888499287978	0.109	0.123	1
SNRPC	0.225199793327382	0.019679826852693	0.459	0.51	1
HSD17B11	0.226502642813996	0.0882988429000706	0.521	0.558	1
LBR	0.227078732125767	0.0506228920379517	0.312	0.349	1
MACROD1	0.22732203023148	0.0579300796661195	0.253	0.245	1
DICER1	0.228128107779452	0.0452642099168111	0.201	0.19	1
MTHFD1	0.229191737376005	-0.0111084007714269	0.092	0.104	1
MAIP1	0.229293448754116	-0.00604955709893834	0.13	0.145	1
KPNA2	0.229875173327939	0.185914160442416	0.146	0.138	1
INO80E	0.229906782541414	0.0375417223761743	0.136	0.125	1
AKIP1	0.231787330178534	-0.013115567446031	0.112	0.124	1
PICALM	0.231816898473356	0.00355511262173552	0.159	0.177	1
CCNK	0.232086042196854	0.051084661510104	0.177	0.167	1
BAZ2A	0.232114649520693	0.060031071599113	0.253	0.245	1
SNU13	0.23299227061398	0.0615260029768026	0.766	0.817	1
CDC42EP4	0.233446224721843	0.00139555642730177	0.192	0.211	1
SSFA2	0.233650648112446	0.0848507692399051	0.248	0.243	1
MPLKIP	0.234284844360847	0.075670642048048	0.401	0.404	1
ATP11B	0.235341964419168	-0.00731378534477639	0.132	0.147	1
PPP1R15B	0.235436860169829	0.0103035378541421	0.187	0.208	1
PRH1	0.236210466919612	0.0336201066516925	0.128	0.117	1
CUL3	0.236418688848757	0.0820315967572608	0.308	0.309	1
OXSR1	0.236476903158893	0.0121156157564122	0.15	0.167	1
GATAD2A	0.237847443051887	-0.0101614653808999	0.168	0.185	1
MCMBP	0.237966756820062	0.000775098780080669	0.125	0.14	1
ERH	0.238030602448024	-0.00199910894325073	0.744	0.79	1
ACSL1	0.238583480855481	0.00850418241830769	0.163	0.182	1
RIOX2	0.23982544885904	-0.00726551673964454	0.1	0.112	1
ZFAND6	0.240418351234708	0.028799767884317	0.334	0.372	1
PPP4R1	0.240502823736397	0.0378256175738371	0.156	0.145	1
DEF8	0.240579891889963	0.0276285997342949	0.12	0.109	1
TIMM17A	0.241637915247065	0.0179518576519503	0.239	0.265	1
ITGB4	0.243134607180186	0.0783348404058644	0.719	0.736	1
TXNL1	0.243321605093341	0.0971345338736485	0.488	0.519	1
RAB2A	0.243382091574119	0.00769948322247416	0.6	0.654	1
RDH10	0.243924012798423	0.0539146414014211	0.229	0.22	1
ARCN1	0.244249044364761	0.0105877009317081	0.281	0.308	1
SERBP1	0.244715376778326	0.068668691647223	0.755	0.781	1
SMIM6	0.245464445216298	-0.00240309720995402	0.142	0.158	1
YPEL5	0.246474527962056	0.0930321634539967	0.279	0.278	1
SMG7	0.246535086049129	0.0485117374950609	0.123	0.114	1
NECAP1	0.247694100242247	0.0765992751565527	0.159	0.15	1
AHCY	0.248395058288372	0.0835938631823685	0.416	0.422	1
RIN2	0.252047165039576	0.0413076374575068	0.149	0.138	1
RABGAP1	0.25215936441524	0.0457297355111452	0.196	0.186	1
BCCIP	0.252852879686971	0.0313952190606261	0.176	0.163	1
DPP8	0.254671032976408	0.0325069387937114	0.145	0.134	1
ZBTB1	0.255115843820006	0.0283817230906983	0.137	0.126	1
TDP2	0.255284273246935	0.007303183036804	0.105	0.119	1
TLE1	0.256074618026887	0.0440864202784048	0.156	0.146	1
FNBP4	0.256521453598655	0.0376381117934952	0.266	0.295	1
USP12	0.257610927927805	0.0383710979982018	0.121	0.111	1
TMEM189	0.257939557644678	0.0341126095670119	0.143	0.132	1
IARS2	0.258377107913881	0.010726092685429	0.312	0.341	1
TNRC6B	0.258796787987596	0.00291809191983128	0.322	0.349	1
ABRACL	0.264233184680941	0.080836567767559	0.456	0.466	1
WIPF2	0.264454655314088	0.0390584050526797	0.174	0.163	1
SEC14L1	0.265948415419999	0.0409582588673912	0.112	0.103	1
EIF2S3	0.266228392478077	0.0956748484903376	0.492	0.522	1
MCTS1	0.269461069198447	0.0250035628490163	0.375	0.414	1
MFSD10	0.270529075232169	0.0118412976751551	0.461	0.499	1
SLC16A4	0.274602087318566	0.00136685527402078	0.15	0.165	1
FAM98B	0.274831207042104	-0.00980239923023726	0.107	0.119	1
RNF43	0.27603327416576	0.0216236623179811	0.243	0.271	1
RIPK2	0.276099039648853	0.00571168255451668	0.105	0.118	1
CASC3	0.27831517812225	0.0402499047515118	0.113	0.104	1
QDPR	0.278589159984714	0.041472720676635	0.142	0.132	1
DDX3Y	0.278970358438713	0.0248535771783085	0.204	0.226	1
SBNO1	0.279200902036342	0.0699937102596442	0.264	0.259	1
OTUD6B-AS1	0.279997448812428	0.0565510522965178	0.262	0.255	1
MLH3	0.280428138596902	-0.00191359433013666	0.135	0.149	1
GOT2	0.280564669813732	-0.00583504590370448	0.118	0.131	1
BIRC6	0.280837413319743	-0.00432376459765499	0.203	0.222	1
CKS2	0.281764729696364	0.336649702620136	0.274	0.314	1
SERINC3	0.282715596741216	0.0681719431750794	0.39	0.395	1
TSPAN5	0.283484570889578	0.00634979906612099	0.115	0.128	1
PGLS	0.284640771288295	0.0119976951323979	0.56	0.617	1
RRP1B	0.284702265559741	0.00176410588668269	0.113	0.126	1
SPATA13	0.285145923735225	0.0237850711864896	0.118	0.108	1
RRM1	0.286056868743955	-0.000449957451376021	0.108	0.12	1
BHLHE40	0.287379051920027	0.283211901793368	0.182	0.18	1
C18orf21	0.287746216592684	0.0011696847513924	0.13	0.143	1
CYP2S1	0.28781027439369	0.0472765058364998	0.187	0.178	1
ZNF148	0.288626191623605	0.0374166914745834	0.248	0.238	1
G3BP1	0.288659197254152	0.0713853153540576	0.382	0.385	1
RAB5B	0.289988576685109	0.0417896432617068	0.18	0.17	1
BZW2	0.290206975711416	0.0778309838902592	0.375	0.38	1
ELK4	0.291306854513793	0.0252032682514075	0.102	0.093	1
IREB2	0.292026523274111	0.0507619670889958	0.19	0.181	1
TP53I11	0.293849244684481	-0.0133336815614454	0.094	0.104	1
ZDHHC20	0.294520808339703	0.0689450113395206	0.23	0.225	1
EIF3L	0.294921360150341	0.0116751671297002	0.653	0.711	1
STK17B	0.295990018600361	0.0239099707336162	0.131	0.121	1
ADCY6	0.296169568459216	-0.00247342112129562	0.096	0.107	1
XRN2	0.296317721201918	0.0803886947220207	0.43	0.441	1
GMFB	0.29675068444571	0.01391253995084	0.168	0.185	1
AAGAB	0.297608006381605	-0.00569113382147846	0.095	0.106	1
MON1B	0.297906107795816	0.0301144133502059	0.156	0.146	1
RSL24D1	0.29844192393379	0.0592459088329089	0.821	0.84	1
NUP98	0.29931307322483	-0.00536636579910921	0.1	0.112	1
TOMM34	0.301640129693638	-0.00429696327220175	0.092	0.102	1
DHRSX	0.301849168871468	0.0416800625618641	0.199	0.19	1
AIDA	0.304898817911378	0.00367482591016163	0.132	0.145	1
THUMPD3-AS1	0.30569777125141	0.0180932992886902	0.344	0.374	1
DCTN5	0.306458610481602	0.00119230042122892	0.151	0.166	1
AGL	0.307469950008993	0.0180357431920764	0.117	0.107	1
YPEL3	0.307845303851256	0.0711576859400876	0.47	0.534	1
HIPK1	0.308301660830633	0.0390991852705299	0.145	0.136	1
EED	0.308571795664071	-0.000979150293905662	0.089	0.1	1
WDR59	0.310411969374214	0.0385533496895925	0.135	0.126	1
DDX19A	0.310509728365198	-0.00342232622223446	0.091	0.101	1
JMJD1C	0.310716432032013	0.0640475399334428	0.296	0.293	1
LRRC8A	0.310794861302807	0.0427663588441076	0.224	0.216	1
MRPS16	0.31083110081944	0.0264066546171287	0.408	0.452	1
TRIM2	0.310960524795856	0.0614890706003637	0.251	0.283	1
FARP2	0.311499681629793	-0.0035103137628095	0.111	0.123	1
RSRC1	0.313188178249383	0.04400067057706	0.179	0.17	1
ISOC1	0.314902354515595	0.00359998277956472	0.112	0.124	1
ANKIB1	0.315847172207442	0.0271139016796724	0.123	0.113	1
SPPL2A	0.315920426396655	0.0140541405491174	0.238	0.259	1
PNISR	0.31605054955982	0.0032520638283573	0.815	0.848	1
NUP50	0.318413331841323	0.0552952656591904	0.155	0.148	1
TMEM126A	0.319161547191515	0.0188505459834722	0.234	0.257	1
SFT2D1	0.320524927423928	0.0276217294161158	0.518	0.579	1
CBX5	0.321017536629201	-0.00584828825920242	0.176	0.191	1
ODR4	0.321144140718574	-0.00194430054535832	0.142	0.155	1
ANKRA2	0.321281612610633	-0.00356520427948667	0.133	0.146	1
VRK3	0.321527252495784	0.00560047563495164	0.211	0.228	1
C11orf1	0.322746718912241	0.0670551493710035	0.421	0.43	1
FKBP4	0.322867305794606	0.104657488573624	0.398	0.421	1
IPO9	0.323392462063582	-0.00909261135905201	0.1	0.111	1
CHMP2A	0.324734666558573	0.056011411033313	0.683	0.716	1
COPS8	0.325262838073295	0.00836751703501143	0.191	0.208	1
ACAT2	0.325781935624103	0.202856930182861	0.425	0.453	1
PIGL	0.326002183902805	0.0569522650874186	0.173	0.167	1
RIOK1	0.327789276607633	-0.00416109694687941	0.108	0.119	1
PDS5B	0.328196879490115	0.0362275154549043	0.134	0.126	1
TRIO	0.328731605989378	0.0224786367875853	0.102	0.093	1
SCAND1	0.33107875845861	0.0561584364668797	0.619	0.698	1
UGP2	0.336380382154906	0.0726633671629153	0.347	0.351	1
RC3H1	0.336513936732813	0.0325148614694339	0.112	0.104	1
LURAP1L	0.338120088927755	0.0511450925853088	0.135	0.128	1
ATL3	0.339065600109211	0.0311711083545328	0.13	0.121	1
CDKN1B	0.34262851074709	0.0766735621774726	0.173	0.168	1
INPP4B	0.342848329135355	-0.00651085048125055	0.13	0.142	1
PUS3	0.342889166083645	-0.000176001909635709	0.117	0.129	1
CRKL	0.343812668792567	-0.00150200805918765	0.1	0.111	1
MAP3K7	0.348434565577017	0.023344930842418	0.1	0.092	1
ZBTB38	0.348591816924544	0.0331958202797676	0.161	0.152	1
GGA2	0.349434373485994	-0.00674013920053054	0.093	0.102	1
MRPL37	0.349998733527565	0.00695984226167701	0.241	0.26	1
PCGF5	0.351775896171043	0.019760603209121	0.186	0.204	1
NIP7	0.35236472342645	0.0501350464032002	0.216	0.21	1
EIF2S1	0.354018901893915	0.048746206937037	0.265	0.261	1
NUDT4	0.354850738701554	0.0688882527044236	0.318	0.318	1
PCNA	0.354949102303955	0.0747634981289818	0.218	0.212	1
AC118549.1	0.355660818703571	0.00330160414761041	0.122	0.133	1
ARMC10	0.356453765489312	0.0136370462844433	0.263	0.285	1
CIZ1	0.357378780186748	-0.000425438891641761	0.092	0.102	1
CLIC3	0.357742389508333	0.0595093322249762	0.225	0.247	1
ZNF277	0.357787406520139	0.0129133830713175	0.221	0.239	1
ICE2	0.358191518787032	0.0233760792939167	0.136	0.126	1
RMND5A	0.36061539312071	0.0801323158206884	0.175	0.171	1
RNF6	0.362447409070316	0.00243968306638373	0.138	0.15	1
NOP10	0.362954435847049	0.0585768400514555	0.778	0.821	1
GPATCH2L	0.36366637148924	0.0379227016610708	0.159	0.151	1
VAMP8	0.364322089238808	0.0176423131435499	0.694	0.746	1
PRPSAP1	0.365228946888463	0.0140970160128379	0.212	0.23	1
PARD3	0.367571984590944	0.00041689226129929	0.105	0.116	1
METRN	0.367622522684492	0.0730711219273231	0.514	0.572	1
RAB11FIP4	0.368113845418381	0.00802538485559157	0.178	0.193	1
LINC00623	0.368663382984709	0.0194700010914663	0.108	0.1	1
RNASEH1	0.369221623687802	0.0369249454670989	0.155	0.146	1
TLDC1	0.371361852654301	0.017888462316669	0.102	0.094	1
CKAP4	0.37226052008037	0.0430887805852873	0.185	0.178	1
